statistic_yyy,district_code,sex,father_age,mother_age,birth_count,create_table
統計年度,區域別代碼,嬰兒性別,生父年齡,生母年齡,嬰兒出生數,建表日期
109,68000020,女,50～54歲,20～24歲,0,20210202
109,68000020,女,50～54歲,25～29歲,0,20210202
109,68000020,女,50～54歲,30～34歲,1,20210202
109,68000020,女,50～54歲,35～39歲,3,20210202
109,68000020,女,50～54歲,40～44歲,1,20210202
109,68000020,女,50～54歲,45～49歲,1,20210202
109,68000020,女,50～54歲,50歲以上,0,20210202
109,68000020,男,55～59歲,未滿15歲,0,20210202
109,68000020,男,55～59歲,15～19歲,0,20210202
109,68000020,男,55～59歲,20～24歲,1,20210202
109,68000020,男,55～59歲,25～29歲,0,20210202
109,68000020,男,55～59歲,30～34歲,1,20210202
109,68000020,男,55～59歲,35～39歲,3,20210202
109,68000020,男,55～59歲,40～44歲,1,20210202
109,68000020,男,55～59歲,45～49歲,1,20210202
109,68000020,男,55～59歲,50歲以上,0,20210202
109,68000020,女,55～59歲,未滿15歲,0,20210202
109,68000020,女,55～59歲,15～19歲,0,20210202
109,68000020,女,55～59歲,20～24歲,1,20210202
109,68000020,女,55～59歲,25～29歲,0,20210202
109,68000020,女,55～59歲,30～34歲,0,20210202
109,68000020,女,55～59歲,35～39歲,3,20210202
109,68000020,女,55～59歲,40～44歲,0,20210202
109,68000020,女,55～59歲,45～49歲,0,20210202
109,68000020,女,55～59歲,50歲以上,0,20210202
109,68000020,男,60歲以上,未滿15歲,0,20210202
109,68000020,男,60歲以上,15～19歲,0,20210202
109,68000020,男,60歲以上,20～24歲,0,20210202
109,68000020,男,60歲以上,25～29歲,0,20210202
109,68000020,男,60歲以上,30～34歲,0,20210202
109,68000020,男,60歲以上,35～39歲,0,20210202
109,68000020,男,60歲以上,40～44歲,0,20210202
109,68000020,男,60歲以上,45～49歲,0,20210202
109,68000020,男,60歲以上,50歲以上,0,20210202
109,68000020,女,60歲以上,未滿15歲,0,20210202
109,68000020,女,60歲以上,15～19歲,0,20210202
109,68000020,女,60歲以上,20～24歲,0,20210202
109,68000020,女,60歲以上,25～29歲,0,20210202
109,68000020,女,60歲以上,30～34歲,0,20210202
109,68000020,女,60歲以上,35～39歲,1,20210202
109,68000020,女,60歲以上,40～44歲,0,20210202
109,68000020,女,60歲以上,45～49歲,0,20210202
109,68000020,女,60歲以上,50歲以上,0,20210202
109,68000030,男,未滿20歲,未滿15歲,0,20210202
109,68000030,男,未滿20歲,15～19歲,0,20210202
109,68000030,男,未滿20歲,20～24歲,0,20210202
109,68000030,男,未滿20歲,25～29歲,0,20210202
109,68000030,男,未滿20歲,30～34歲,0,20210202
109,68000030,男,未滿20歲,35～39歲,0,20210202
109,68000030,男,未滿20歲,40～44歲,0,20210202
109,68000030,男,未滿20歲,45～49歲,0,20210202
109,68000030,男,未滿20歲,50歲以上,0,20210202
109,68000030,女,未滿20歲,未滿15歲,0,20210202
109,68000030,女,未滿20歲,15～19歲,1,20210202
109,68000030,女,未滿20歲,20～24歲,0,20210202
109,68000030,女,未滿20歲,25～29歲,0,20210202
109,68000030,女,未滿20歲,30～34歲,0,20210202
109,68000030,女,未滿20歲,35～39歲,0,20210202
109,68000030,女,未滿20歲,40～44歲,0,20210202
109,68000030,女,未滿20歲,45～49歲,0,20210202
109,68000030,女,未滿20歲,50歲以上,0,20210202
109,68000030,男,20～24歲,未滿15歲,0,20210202
109,68000030,男,20～24歲,15～19歲,6,20210202
109,68000030,男,20～24歲,20～24歲,23,20210202
109,68000030,男,20～24歲,25～29歲,4,20210202
109,68000030,男,20～24歲,30～34歲,0,20210202
109,68000030,男,20～24歲,35～39歲,0,20210202
109,68000030,男,20～24歲,40～44歲,0,20210202
109,68000030,男,20～24歲,45～49歲,0,20210202
109,68000030,男,20～24歲,50歲以上,0,20210202
109,68000030,女,20～24歲,未滿15歲,0,20210202
109,68000030,女,20～24歲,15～19歲,2,20210202
109,68000030,女,20～24歲,20～24歲,12,20210202
109,68000030,女,20～24歲,25～29歲,4,20210202
109,68000030,女,20～24歲,30～34歲,0,20210202
109,68000030,女,20～24歲,35～39歲,0,20210202
109,68000030,女,20～24歲,40～44歲,0,20210202
109,68000030,女,20～24歲,45～49歲,0,20210202
109,68000030,女,20～24歲,50歲以上,0,20210202
109,68000030,男,25～29歲,未滿15歲,0,20210202
109,68000030,男,25～29歲,15～19歲,1,20210202
109,68000030,男,25～29歲,20～24歲,27,20210202
109,68000030,男,25～29歲,25～29歲,60,20210202
109,68000030,男,25～29歲,30～34歲,11,20210202
109,68000030,男,25～29歲,35～39歲,2,20210202
109,68000030,男,25～29歲,40～44歲,4,20210202
109,68000030,男,25～29歲,45～49歲,0,20210202
109,68000030,男,25～29歲,50歲以上,0,20210202
109,68000030,女,25～29歲,未滿15歲,0,20210202
109,68000030,女,25～29歲,15～19歲,4,20210202
109,68000030,女,25～29歲,20～24歲,20,20210202
109,68000030,女,25～29歲,25～29歲,69,20210202
109,68000030,女,25～29歲,30～34歲,13,20210202
109,68000030,女,25～29歲,35～39歲,5,20210202
109,68000030,女,25～29歲,40～44歲,0,20210202
109,68000030,女,25～29歲,45～49歲,0,20210202
109,68000030,女,25～29歲,50歲以上,0,20210202
109,68000030,男,30～34歲,未滿15歲,0,20210202
109,68000030,男,30～34歲,15～19歲,1,20210202
109,68000030,男,30～34歲,20～24歲,7,20210202
109,68000030,男,30～34歲,25～29歲,36,20210202
109,68000030,男,30～34歲,30～34歲,75,20210202
109,68000030,男,30～34歲,35～39歲,14,20210202
109,68000030,男,30～34歲,40～44歲,1,20210202
109,68000030,男,30～34歲,45～49歲,0,20210202
109,68000030,男,30～34歲,50歲以上,0,20210202
109,68000030,女,30～34歲,未滿15歲,1,20210202
109,68000030,女,30～34歲,15～19歲,0,20210202
109,68000030,女,30～34歲,20～24歲,8,20210202
109,68000030,女,30～34歲,25～29歲,30,20210202
109,68000030,女,30～34歲,30～34歲,61,20210202
109,68000030,女,30～34歲,35～39歲,16,20210202
109,68000030,女,30～34歲,40～44歲,1,20210202
109,68000030,女,30～34歲,45～49歲,0,20210202
109,68000030,女,30～34歲,50歲以上,0,20210202
109,68000030,男,35～39歲,未滿15歲,0,20210202
109,68000030,男,35～39歲,15～19歲,3,20210202
109,68000030,男,35～39歲,20～24歲,6,20210202
109,68000030,男,35～39歲,25～29歲,20,20210202
109,68000030,男,35～39歲,30～34歲,39,20210202
109,68000030,男,35～39歲,35～39歲,52,20210202
109,68000030,男,35～39歲,40～44歲,9,20210202
109,68000030,男,35～39歲,45～49歲,0,20210202
109,68000030,男,35～39歲,50歲以上,0,20210202
109,68000030,女,35～39歲,未滿15歲,0,20210202
109,68000030,女,35～39歲,15～19歲,3,20210202
109,68000030,女,35～39歲,20～24歲,3,20210202
109,68000030,女,35～39歲,25～29歲,12,20210202
109,68000030,女,35～39歲,30～34歲,40,20210202
109,68000030,女,35～39歲,35～39歲,51,20210202
109,68000030,女,35～39歲,40～44歲,4,20210202
109,68000030,女,35～39歲,45～49歲,0,20210202
109,68000030,女,35～39歲,50歲以上,0,20210202
109,68000030,男,40～44歲,未滿15歲,0,20210202
109,68000030,男,40～44歲,15～19歲,1,20210202
109,68000030,男,40～44歲,20～24歲,3,20210202
109,68000030,男,40～44歲,25～29歲,6,20210202
109,68000030,男,40～44歲,30～34歲,8,20210202
109,68000030,男,40～44歲,35～39歲,16,20210202
109,68000030,男,40～44歲,40～44歲,6,20210202
109,68000030,男,40～44歲,45～49歲,0,20210202
109,68000030,男,40～44歲,50歲以上,0,20210202
109,68000030,女,40～44歲,未滿15歲,0,20210202
109,68000030,女,40～44歲,15～19歲,0,20210202
109,68000030,女,40～44歲,20～24歲,1,20210202
109,68000030,女,40～44歲,25～29歲,2,20210202
109,68000030,女,40～44歲,30～34歲,14,20210202
109,68000030,女,40～44歲,35～39歲,13,20210202
109,68000030,女,40～44歲,40～44歲,7,20210202
109,68000030,女,40～44歲,45～49歲,0,20210202
109,68000030,女,40～44歲,50歲以上,0,20210202
109,68000030,男,45～49歲,未滿15歲,0,20210202
109,68000030,男,45～49歲,15～19歲,0,20210202
109,68000030,男,45～49歲,20～24歲,0,20210202
109,68000030,男,45～49歲,25～29歲,0,20210202
109,68000030,男,45～49歲,30～34歲,1,20210202
109,68000030,男,45～49歲,35～39歲,5,20210202
109,68000030,男,45～49歲,40～44歲,2,20210202
109,68000030,男,45～49歲,45～49歲,0,20210202
109,68000030,男,45～49歲,50歲以上,0,20210202
109,68000030,女,45～49歲,未滿15歲,0,20210202
109,68000030,女,45～49歲,15～19歲,0,20210202
109,68000030,女,45～49歲,20～24歲,1,20210202
109,68000030,女,45～49歲,25～29歲,1,20210202
109,68000030,女,45～49歲,30～34歲,0,20210202
109,68000030,女,45～49歲,35～39歲,8,20210202
109,68000030,女,45～49歲,40～44歲,3,20210202
109,68000030,女,45～49歲,45～49歲,0,20210202
109,68000030,女,45～49歲,50歲以上,0,20210202
109,68000030,男,50～54歲,未滿15歲,0,20210202
109,68000030,男,50～54歲,15～19歲,0,20210202
109,68000030,男,50～54歲,20～24歲,0,20210202
109,68000030,男,50～54歲,25～29歲,0,20210202
109,68000030,男,50～54歲,30～34歲,1,20210202
109,68000030,男,50～54歲,35～39歲,0,20210202
109,68000030,男,50～54歲,40～44歲,1,20210202
109,68000030,男,50～54歲,45～49歲,0,20210202
109,68000030,男,50～54歲,50歲以上,0,20210202
109,68000030,女,50～54歲,未滿15歲,0,20210202
109,68000030,女,50～54歲,15～19歲,0,20210202
109,68000030,女,50～54歲,20～24歲,0,20210202
109,68000030,女,50～54歲,25～29歲,0,20210202
109,68000030,女,50～54歲,30～34歲,0,20210202
109,68000030,女,50～54歲,35～39歲,0,20210202
109,68000030,女,50～54歲,40～44歲,0,20210202
109,68000030,女,50～54歲,45～49歲,0,20210202
109,68000030,女,50～54歲,50歲以上,0,20210202
109,68000030,男,55～59歲,未滿15歲,0,20210202
109,68000030,男,55～59歲,15～19歲,0,20210202
109,68000030,男,55～59歲,20～24歲,0,20210202
109,68000030,男,55～59歲,25～29歲,0,20210202
109,68000030,男,55～59歲,30～34歲,1,20210202
109,68000030,男,55～59歲,35～39歲,1,20210202
109,68000030,男,55～59歲,40～44歲,1,20210202
109,68000030,男,55～59歲,45～49歲,0,20210202
109,68000030,男,55～59歲,50歲以上,0,20210202
109,68000030,女,55～59歲,未滿15歲,0,20210202
109,68000030,女,55～59歲,15～19歲,0,20210202
109,68000030,女,55～59歲,20～24歲,0,20210202
109,68000030,女,55～59歲,25～29歲,0,20210202
109,68000030,女,55～59歲,30～34歲,0,20210202
109,68000030,女,55～59歲,35～39歲,0,20210202
109,68000030,女,55～59歲,40～44歲,0,20210202
109,68000030,女,55～59歲,45～49歲,0,20210202
109,68000030,女,55～59歲,50歲以上,0,20210202
109,68000030,男,60歲以上,未滿15歲,0,20210202
109,68000030,男,60歲以上,15～19歲,0,20210202
109,68000030,男,60歲以上,20～24歲,0,20210202
109,68000030,男,60歲以上,25～29歲,1,20210202
109,68000030,男,60歲以上,30～34歲,0,20210202
109,68000030,男,60歲以上,35～39歲,0,20210202
109,68000030,男,60歲以上,40～44歲,0,20210202
109,68000030,男,60歲以上,45～49歲,0,20210202
109,68000030,男,60歲以上,50歲以上,0,20210202
109,68000030,女,60歲以上,未滿15歲,0,20210202
109,68000030,女,60歲以上,15～19歲,0,20210202
109,68000030,女,60歲以上,20～24歲,0,20210202
109,68000030,女,60歲以上,25～29歲,0,20210202
109,68000030,女,60歲以上,30～34歲,0,20210202
109,68000030,女,60歲以上,35～39歲,0,20210202
109,68000030,女,60歲以上,40～44歲,0,20210202
109,68000030,女,60歲以上,45～49歲,0,20210202
109,68000030,女,60歲以上,50歲以上,0,20210202
109,68000040,男,未滿20歲,未滿15歲,0,20210202
109,68000040,男,未滿20歲,15～19歲,0,20210202
109,68000040,男,未滿20歲,20～24歲,1,20210202
109,68000040,男,未滿20歲,25～29歲,0,20210202
109,68000040,男,未滿20歲,30～34歲,0,20210202
109,68000040,男,未滿20歲,35～39歲,0,20210202
109,68000040,男,未滿20歲,40～44歲,0,20210202
109,68000040,男,未滿20歲,45～49歲,0,20210202
109,68000040,男,未滿20歲,50歲以上,0,20210202
109,68000040,女,未滿20歲,未滿15歲,0,20210202
109,68000040,女,未滿20歲,15～19歲,1,20210202
109,68000040,女,未滿20歲,20～24歲,2,20210202
109,68000040,女,未滿20歲,25～29歲,0,20210202
109,68000040,女,未滿20歲,30～34歲,0,20210202
109,68000040,女,未滿20歲,35～39歲,0,20210202
109,68000040,女,未滿20歲,40～44歲,0,20210202
109,68000040,女,未滿20歲,45～49歲,0,20210202
109,68000040,女,未滿20歲,50歲以上,0,20210202
109,68000040,男,20～24歲,未滿15歲,0,20210202
109,68000040,男,20～24歲,15～19歲,3,20210202
109,68000040,男,20～24歲,20～24歲,26,20210202
109,68000040,男,20～24歲,25～29歲,10,20210202
109,68000040,男,20～24歲,30～34歲,0,20210202
109,68000040,男,20～24歲,35～39歲,0,20210202
109,68000040,男,20～24歲,40～44歲,0,20210202
109,68000040,男,20～24歲,45～49歲,0,20210202
109,68000040,男,20～24歲,50歲以上,0,20210202
109,68000040,女,20～24歲,未滿15歲,0,20210202
109,68000040,女,20～24歲,15～19歲,2,20210202
109,68000040,女,20～24歲,20～24歲,28,20210202
109,68000040,女,20～24歲,25～29歲,6,20210202
109,68000040,女,20～24歲,30～34歲,2,20210202
109,68000040,女,20～24歲,35～39歲,0,20210202
109,68000040,女,20～24歲,40～44歲,0,20210202
109,68000040,女,20～24歲,45～49歲,0,20210202
109,68000040,女,20～24歲,50歲以上,0,20210202
109,68000040,男,25～29歲,未滿15歲,0,20210202
109,68000040,男,25～29歲,15～19歲,2,20210202
109,68000040,男,25～29歲,20～24歲,25,20210202
109,68000040,男,25～29歲,25～29歲,117,20210202
109,68000040,男,25～29歲,30～34歲,35,20210202
109,68000040,男,25～29歲,35～39歲,4,20210202
109,68000040,男,25～29歲,40～44歲,2,20210202
109,68000040,男,25～29歲,45～49歲,0,20210202
109,68000040,男,25～29歲,50歲以上,0,20210202
109,68000040,女,25～29歲,未滿15歲,0,20210202
109,68000040,女,25～29歲,15～19歲,2,20210202
109,68000040,女,25～29歲,20～24歲,32,20210202
109,68000040,女,25～29歲,25～29歲,97,20210202
109,68000040,女,25～29歲,30～34歲,27,20210202
109,68000040,女,25～29歲,35～39歲,4,20210202
109,68000040,女,25～29歲,40～44歲,0,20210202
109,68000040,女,25～29歲,45～49歲,0,20210202
109,68000040,女,25～29歲,50歲以上,0,20210202
109,68000040,男,30～34歲,未滿15歲,0,20210202
109,68000040,男,30～34歲,15～19歲,0,20210202
109,68000040,男,30～34歲,20～24歲,18,20210202
109,68000040,男,30～34歲,25～29歲,76,20210202
109,68000040,男,30～34歲,30～34歲,175,20210202
109,68000040,男,30～34歲,35～39歲,32,20210202
109,68000040,男,30～34歲,40～44歲,2,20210202
109,68000040,男,30～34歲,45～49歲,0,20210202
109,68000040,男,30～34歲,50歲以上,0,20210202
109,68000040,女,30～34歲,未滿15歲,0,20210202
109,68000040,女,30～34歲,15～19歲,0,20210202
109,68000040,女,30～34歲,20～24歲,15,20210202
109,68000040,女,30～34歲,25～29歲,75,20210202
109,68000040,女,30～34歲,30～34歲,164,20210202
109,68000040,女,30～34歲,35～39歲,34,20210202
109,68000040,女,30～34歲,40～44歲,2,20210202
109,68000040,女,30～34歲,45～49歲,0,20210202
109,68000040,女,30～34歲,50歲以上,0,20210202
109,68000040,男,35～39歲,未滿15歲,0,20210202
109,68000040,男,35～39歲,15～19歲,1,20210202
109,68000040,男,35～39歲,20～24歲,7,20210202
109,68000040,男,35～39歲,25～29歲,34,20210202
109,68000040,男,35～39歲,30～34歲,102,20210202
109,68000040,男,35～39歲,35～39歲,90,20210202
109,68000040,男,35～39歲,40～44歲,10,20210202
109,68000040,男,35～39歲,45～49歲,0,20210202
109,68000040,男,35～39歲,50歲以上,0,20210202
109,68000040,女,35～39歲,未滿15歲,0,20210202
109,68000040,女,35～39歲,15～19歲,0,20210202
109,68000040,女,35～39歲,20～24歲,7,20210202
109,68000040,女,35～39歲,25～29歲,40,20210202
109,68000040,女,35～39歲,30～34歲,77,20210202
109,68000040,女,35～39歲,35～39歲,94,20210202
109,68000040,女,35～39歲,40～44歲,6,20210202
109,68000040,女,35～39歲,45～49歲,0,20210202
109,68000040,女,35～39歲,50歲以上,0,20210202
109,68000040,男,40～44歲,未滿15歲,0,20210202
109,68000040,男,40～44歲,15～19歲,1,20210202
109,68000040,男,40～44歲,20～24歲,3,20210202
109,68000040,男,40～44歲,25～29歲,5,20210202
109,68000040,男,40～44歲,30～34歲,20,20210202
109,68000040,男,40～44歲,35～39歲,40,20210202
109,68000040,男,40～44歲,40～44歲,23,20210202
109,68000040,男,40～44歲,45～49歲,2,20210202
109,68000040,男,40～44歲,50歲以上,0,20210202
109,68000040,女,40～44歲,未滿15歲,0,20210202
109,68000040,女,40～44歲,15～19歲,0,20210202
109,68000040,女,40～44歲,20～24歲,4,20210202
109,68000040,女,40～44歲,25～29歲,8,20210202
109,68000040,女,40～44歲,30～34歲,19,20210202
109,68000040,女,40～44歲,35～39歲,44,20210202
109,68000040,女,40～44歲,40～44歲,17,20210202
109,68000040,女,40～44歲,45～49歲,0,20210202
109,68000040,女,40～44歲,50歲以上,0,20210202
109,68000040,男,45～49歲,未滿15歲,0,20210202
109,68000040,男,45～49歲,15～19歲,0,20210202
109,68000040,男,45～49歲,20～24歲,0,20210202
109,68000040,男,45～49歲,25～29歲,4,20210202
109,68000040,男,45～49歲,30～34歲,3,20210202
109,68000040,男,45～49歲,35～39歲,9,20210202
109,68000040,男,45～49歲,40～44歲,5,20210202
109,68000040,男,45～49歲,45～49歲,1,20210202
109,68000040,男,45～49歲,50歲以上,0,20210202
109,68000040,女,45～49歲,未滿15歲,0,20210202
109,68000040,女,45～49歲,15～19歲,0,20210202
109,68000040,女,45～49歲,20～24歲,0,20210202
109,68000040,女,45～49歲,25～29歲,1,20210202
109,68000040,女,45～49歲,30～34歲,5,20210202
109,68000040,女,45～49歲,35～39歲,7,20210202
109,68000040,女,45～49歲,40～44歲,9,20210202
109,68000040,女,45～49歲,45～49歲,1,20210202
109,68000040,女,45～49歲,50歲以上,0,20210202
109,68000040,男,50～54歲,未滿15歲,0,20210202
109,68000040,男,50～54歲,15～19歲,0,20210202
109,68000040,男,50～54歲,20～24歲,0,20210202
109,68000040,男,50～54歲,25～29歲,0,20210202
109,68000040,男,50～54歲,30～34歲,0,20210202
109,68000040,男,50～54歲,35～39歲,2,20210202
109,68000040,男,50～54歲,40～44歲,1,20210202
109,68000040,男,50～54歲,45～49歲,1,20210202
109,68000040,男,50～54歲,50歲以上,0,20210202
109,68000040,女,50～54歲,未滿15歲,0,20210202
109,68000040,女,50～54歲,15～19歲,0,20210202
109,68000040,女,50～54歲,20～24歲,0,20210202
109,68000040,女,50～54歲,25～29歲,0,20210202
109,68000040,女,50～54歲,30～34歲,2,20210202
109,68000040,女,50～54歲,35～39歲,1,20210202
109,68000040,女,50～54歲,40～44歲,2,20210202
109,68000040,女,50～54歲,45～49歲,1,20210202
109,68000040,女,50～54歲,50歲以上,0,20210202
109,68000040,男,55～59歲,未滿15歲,0,20210202
109,68000040,男,55～59歲,15～19歲,0,20210202
109,68000040,男,55～59歲,20～24歲,0,20210202
109,68000040,男,55～59歲,25～29歲,0,20210202
109,68000040,男,55～59歲,30～34歲,1,20210202
109,68000040,男,55～59歲,35～39歲,1,20210202
109,68000040,男,55～59歲,40～44歲,1,20210202
109,68000040,男,55～59歲,45～49歲,0,20210202
109,68000040,男,55～59歲,50歲以上,0,20210202
109,68000040,女,55～59歲,未滿15歲,0,20210202
109,68000040,女,55～59歲,15～19歲,0,20210202
109,68000040,女,55～59歲,20～24歲,0,20210202
109,68000040,女,55～59歲,25～29歲,0,20210202
109,68000040,女,55～59歲,30～34歲,0,20210202
109,68000040,女,55～59歲,35～39歲,0,20210202
109,68000040,女,55～59歲,40～44歲,1,20210202
109,68000040,女,55～59歲,45～49歲,0,20210202
109,68000040,女,55～59歲,50歲以上,0,20210202
109,68000040,男,60歲以上,未滿15歲,0,20210202
109,68000040,男,60歲以上,15～19歲,0,20210202
109,68000040,男,60歲以上,20～24歲,0,20210202
109,68000040,男,60歲以上,25～29歲,0,20210202
109,68000040,男,60歲以上,30～34歲,2,20210202
109,68000040,男,60歲以上,35～39歲,0,20210202
109,68000040,男,60歲以上,40～44歲,0,20210202
109,68000040,男,60歲以上,45～49歲,0,20210202
109,68000040,男,60歲以上,50歲以上,0,20210202
109,68000040,女,60歲以上,未滿15歲,0,20210202
109,68000040,女,60歲以上,15～19歲,0,20210202
109,68000040,女,60歲以上,20～24歲,0,20210202
109,68000040,女,60歲以上,25～29歲,0,20210202
109,68000040,女,60歲以上,30～34歲,0,20210202
109,68000040,女,60歲以上,35～39歲,1,20210202
109,68000040,女,60歲以上,40～44歲,0,20210202
109,68000040,女,60歲以上,45～49歲,0,20210202
109,68000040,女,60歲以上,50歲以上,0,20210202
109,68000050,男,未滿20歲,未滿15歲,0,20210202
109,68000050,男,未滿20歲,15～19歲,2,20210202
109,68000050,男,未滿20歲,20～24歲,0,20210202
109,68000050,男,未滿20歲,25～29歲,0,20210202
109,68000050,男,未滿20歲,30～34歲,0,20210202
109,68000050,男,未滿20歲,35～39歲,0,20210202
109,68000050,男,未滿20歲,40～44歲,0,20210202
109,68000050,男,未滿20歲,45～49歲,0,20210202
109,68000050,男,未滿20歲,50歲以上,0,20210202
109,68000050,女,未滿20歲,未滿15歲,0,20210202
109,68000050,女,未滿20歲,15～19歲,1,20210202
109,68000050,女,未滿20歲,20～24歲,1,20210202
109,68000050,女,未滿20歲,25～29歲,1,20210202
109,68000050,女,未滿20歲,30～34歲,0,20210202
109,68000050,女,未滿20歲,35～39歲,0,20210202
109,68000050,女,未滿20歲,40～44歲,0,20210202
109,68000050,女,未滿20歲,45～49歲,0,20210202
109,68000050,女,未滿20歲,50歲以上,0,20210202
109,68000050,男,20～24歲,未滿15歲,0,20210202
109,68000050,男,20～24歲,15～19歲,2,20210202
109,68000050,男,20～24歲,20～24歲,23,20210202
109,68000050,男,20～24歲,25～29歲,5,20210202
109,68000050,男,20～24歲,30～34歲,1,20210202
109,68000050,男,20～24歲,35～39歲,1,20210202
109,68000050,男,20～24歲,40～44歲,0,20210202
109,68000050,男,20～24歲,45～49歲,0,20210202
109,68000050,男,20～24歲,50歲以上,0,20210202
109,68000050,女,20～24歲,未滿15歲,0,20210202
109,68000050,女,20～24歲,15～19歲,6,20210202
109,68000050,女,20～24歲,20～24歲,23,20210202
109,68000050,女,20～24歲,25～29歲,6,20210202
109,68000050,女,20～24歲,30～34歲,1,20210202
109,68000050,女,20～24歲,35～39歲,0,20210202
109,68000050,女,20～24歲,40～44歲,0,20210202
109,68000050,女,20～24歲,45～49歲,0,20210202
109,68000050,女,20～24歲,50歲以上,0,20210202
109,68000050,男,25～29歲,未滿15歲,0,20210202
109,68000050,男,25～29歲,15～19歲,1,20210202
109,68000050,男,25～29歲,20～24歲,18,20210202
109,68000050,男,25～29歲,25～29歲,93,20210202
109,68000050,男,25～29歲,30～34歲,21,20210202
109,68000050,男,25～29歲,35～39歲,4,20210202
109,68000050,男,25～29歲,40～44歲,1,20210202
109,68000050,男,25～29歲,45～49歲,0,20210202
109,68000050,男,25～29歲,50歲以上,0,20210202
109,68000050,女,25～29歲,未滿15歲,0,20210202
109,68000050,女,25～29歲,15～19歲,2,20210202
109,68000050,女,25～29歲,20～24歲,21,20210202
109,68000050,女,25～29歲,25～29歲,101,20210202
109,68000050,女,25～29歲,30～34歲,18,20210202
109,68000050,女,25～29歲,35～39歲,6,20210202
109,68000050,女,25～29歲,40～44歲,1,20210202
109,68000050,女,25～29歲,45～49歲,0,20210202
109,68000050,女,25～29歲,50歲以上,0,20210202
109,68000050,男,30～34歲,未滿15歲,0,20210202
109,68000050,男,30～34歲,15～19歲,0,20210202
109,68000050,男,30～34歲,20～24歲,8,20210202
109,68000050,男,30～34歲,25～29歲,76,20210202
109,68000050,男,30～34歲,30～34歲,161,20210202
109,68000050,男,30～34歲,35～39歲,34,20210202
109,68000050,男,30～34歲,40～44歲,2,20210202
109,68000050,男,30～34歲,45～49歲,0,20210202
109,68000050,男,30～34歲,50歲以上,0,20210202
109,68000050,女,30～34歲,未滿15歲,0,20210202
109,68000050,女,30～34歲,15～19歲,2,20210202
109,68000050,女,30～34歲,20～24歲,7,20210202
109,68000050,女,30～34歲,25～29歲,57,20210202
109,68000050,女,30～34歲,30～34歲,130,20210202
109,68000050,女,30～34歲,35～39歲,30,20210202
109,68000050,女,30～34歲,40～44歲,0,20210202
109,68000050,女,30～34歲,45～49歲,0,20210202
109,68000050,女,30～34歲,50歲以上,0,20210202
109,68000050,男,35～39歲,未滿15歲,1,20210202
109,68000050,男,35～39歲,15～19歲,2,20210202
109,68000050,男,35～39歲,20～24歲,0,20210202
109,68000050,男,35～39歲,25～29歲,23,20210202
109,68000050,男,35～39歲,30～34歲,71,20210202
109,68000050,男,35～39歲,35～39歲,96,20210202
109,68000050,男,35～39歲,40～44歲,7,20210202
109,68000050,男,35～39歲,45～49歲,1,20210202
109,68000050,男,35～39歲,50歲以上,0,20210202
109,68000050,女,35～39歲,未滿15歲,0,20210202
109,68000050,女,35～39歲,15～19歲,1,20210202
109,68000050,女,35～39歲,20～24歲,1,20210202
109,68000050,女,35～39歲,25～29歲,15,20210202
109,68000050,女,35～39歲,30～34歲,90,20210202
109,68000050,女,35～39歲,35～39歲,95,20210202
109,68000050,女,35～39歲,40～44歲,7,20210202
109,68000050,女,35～39歲,45～49歲,0,20210202
109,68000050,女,35～39歲,50歲以上,0,20210202
109,68000050,男,40～44歲,未滿15歲,0,20210202
109,68000050,男,40～44歲,15～19歲,0,20210202
109,68000050,男,40～44歲,20～24歲,3,20210202
109,68000050,男,40～44歲,25～29歲,5,20210202
109,68000050,男,40～44歲,30～34歲,13,20210202
109,68000050,男,40～44歲,35～39歲,44,20210202
109,68000050,男,40～44歲,40～44歲,20,20210202
109,68000050,男,40～44歲,45～49歲,0,20210202
109,68000050,男,40～44歲,50歲以上,0,20210202
109,68000050,女,40～44歲,未滿15歲,0,20210202
109,68000050,女,40～44歲,15～19歲,0,20210202
109,68000050,女,40～44歲,20～24歲,1,20210202
109,68000050,女,40～44歲,25～29歲,8,20210202
109,68000050,女,40～44歲,30～34歲,22,20210202
109,68000050,女,40～44歲,35～39歲,53,20210202
109,68000050,女,40～44歲,40～44歲,19,20210202
109,68000050,女,40～44歲,45～49歲,0,20210202
109,68000050,女,40～44歲,50歲以上,0,20210202
109,68000050,男,45～49歲,未滿15歲,0,20210202
109,68000050,男,45～49歲,15～19歲,0,20210202
109,68000050,男,45～49歲,20～24歲,1,20210202
109,68000050,男,45～49歲,25～29歲,1,20210202
109,68000050,男,45～49歲,30～34歲,4,20210202
109,68000050,男,45～49歲,35～39歲,10,20210202
109,68000050,男,45～49歲,40～44歲,8,20210202
109,68000050,男,45～49歲,45～49歲,2,20210202
109,68000050,男,45～49歲,50歲以上,0,20210202
109,68000050,女,45～49歲,未滿15歲,0,20210202
109,68000050,女,45～49歲,15～19歲,0,20210202
109,68000050,女,45～49歲,20～24歲,1,20210202
109,68000050,女,45～49歲,25～29歲,2,20210202
109,68000050,女,45～49歲,30～34歲,5,20210202
109,68000050,女,45～49歲,35～39歲,8,20210202
109,68000050,女,45～49歲,40～44歲,12,20210202
109,68000050,女,45～49歲,45～49歲,0,20210202
109,68000050,女,45～49歲,50歲以上,0,20210202
109,68000050,男,50～54歲,未滿15歲,0,20210202
109,68000050,男,50～54歲,15～19歲,0,20210202
